GUT_GENOME066135_1_1 # 75 # 551 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.426	5fb025abed2806aad0ca4e72a4e87d4e
GUT_GENOME066135_1_2 # 641 # 916 # -1 # ID=1_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.399	53608d3e8cefc8fc85c366b0c0497205
GUT_GENOME066135_1_3 # 917 # 1339 # -1 # ID=1_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.374	87ecd90bfa1f315ff45d16672124df21
GUT_GENOME066135_1_4 # 1490 # 2632 # -1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.437	d39d853d1d4e91260e2a26e9fc71a430
GUT_GENOME066135_1_5 # 2763 # 3515 # -1 # ID=1_5;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.381	a5c3b7b2f8b53d404b0475ea40da471f
GUT_GENOME066135_1_6 # 3562 # 5484 # -1 # ID=1_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.410	6f1ce39ac992924253f7831b7553a308
GUT_GENOME066135_1_7 # 5641 # 8460 # -1 # ID=1_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.417	76f027306f690b39796655ffd6191aea
GUT_GENOME066135_1_8 # 8566 # 8865 # 1 # ID=1_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.343	578a368a377f870875244e654c49024b
GUT_GENOME066135_1_9 # 8918 # 9244 # -1 # ID=1_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.385	daa73a50c85c008692484607689d1bbb
GUT_GENOME066135_1_10 # 9278 # 10471 # -1 # ID=1_10;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.406	9b0c5044b4d7df04eaa4f8c057c5ee27
GUT_GENOME066135_1_11 # 10488 # 11408 # -1 # ID=1_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.383	57627bbae37b8acc6d8a9c31dc9d5160
GUT_GENOME066135_1_12 # 11418 # 12035 # -1 # ID=1_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388	5ff30bbd1734bcdf67f0eca5fd71f6e2
GUT_GENOME066135_1_13 # 12032 # 12379 # -1 # ID=1_13;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.431	339848898f39cd362cdce4bf5d09e6fc
GUT_GENOME066135_1_14 # 12503 # 13840 # -1 # ID=1_14;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.411	6755b8b416010786f36f4f8091f5671a
GUT_GENOME066135_1_15 # 13863 # 14192 # -1 # ID=1_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.324	3a400ba32b0d798d69219f213fe6db26
GUT_GENOME066135_1_16 # 14182 # 15375 # -1 # ID=1_16;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.399	9f22b52edaaeef0c862ead76212693ec
GUT_GENOME066135_1_17 # 15379 # 15822 # -1 # ID=1_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.394	342947a774be1a818bc0332ebbdaee86
GUT_GENOME066135_1_18 # 16003 # 18357 # -1 # ID=1_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.401	64a839f1b3ac2414e0724fd0b1670db8
GUT_GENOME066135_1_19 # 18693 # 19130 # 1 # ID=1_19;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.390	2f41dd31938fa212030bb8b96e5c7eb7
GUT_GENOME066135_1_20 # 19200 # 20891 # -1 # ID=1_20;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.389	f9ef5725f5747543c2e270e74dbdb84a
GUT_GENOME066135_1_21 # 20933 # 21850 # -1 # ID=1_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.383	d0e37251a3709d0b238912b1be8f7d2e
GUT_GENOME066135_1_22 # 22036 # 22434 # 1 # ID=1_22;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.414	0b8004ffbf64605c0218e9b0f3d639b5
GUT_GENOME066135_1_23 # 22481 # 23017 # -1 # ID=1_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.384	8f9bcea3d1d31a941deb974846468777
GUT_GENOME066135_1_24 # 23242 # 24222 # 1 # ID=1_24;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.356	629f8b8caf50a827b0bf2985797ea2f0
GUT_GENOME066135_1_25 # 24272 # 25108 # -1 # ID=1_25;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.392	662e449adf1620dc0287ff86271aa44a
GUT_GENOME066135_1_26 # 25232 # 25963 # -1 # ID=1_26;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.370	019b8237fc5263a26a7804f316b34212
GUT_GENOME066135_1_27 # 26101 # 27402 # -1 # ID=1_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.440	4795b4162bc576e01060e622f4d907f0
GUT_GENOME066135_1_28 # 27545 # 28015 # -1 # ID=1_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.372	2ea4cf01d45c5f1fd23c86ddee48bbd1
GUT_GENOME066135_1_29 # 28078 # 28437 # -1 # ID=1_29;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.422	fb177bd593ea5b1cba55ad5c28f58ef0
GUT_GENOME066135_1_30 # 28692 # 28892 # -1 # ID=1_30;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.458	25c71f8508cdec8ba82e4777b19b1ed5
GUT_GENOME066135_1_31 # 28922 # 29416 # -1 # ID=1_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	d728df4f55fc210d89f538f2ae7facb1
GUT_GENOME066135_1_32 # 29915 # 30808 # -1 # ID=1_32;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.384	865dfbeac769090f9d067d0db64192f8
GUT_GENOME066135_1_33 # 30857 # 31525 # -1 # ID=1_33;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.330	18c61ba701af5d2ac8261726c8f941c0
GUT_GENOME066135_1_34 # 31515 # 32408 # -1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.384	d59e3fbe78984eb67c4cd7cf9d4563cf
GUT_GENOME066135_1_35 # 32540 # 33961 # -1 # ID=1_35;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.378	f5401ca5cc5eb711ac2f95a703ad1314
GUT_GENOME066135_1_36 # 34163 # 34342 # 1 # ID=1_36;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.367	3fe5bb773b8262c8ce73d02b4f48f93e
GUT_GENOME066135_1_37 # 34375 # 34545 # 1 # ID=1_37;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.357	80c78c205f9769e3c18d5f2517719286
GUT_GENOME066135_1_38 # 34583 # 34855 # -1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.366	967136f3c0d1d69d02623c4bc3ac5e40
GUT_GENOME066135_1_39 # 34857 # 35216 # -1 # ID=1_39;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.419	0fe7943d6bae5f30044b7f10b5fc4f40
GUT_GENOME066135_1_40 # 35216 # 35542 # -1 # ID=1_40;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.401	0ec0a132e9779dd8ea3deb44dcb732eb
GUT_GENOME066135_2_1 # 49 # 969 # 1 # ID=2_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.446	ec9ca750077bbf7f6d3b8f2e42e07ac5
GUT_GENOME066135_2_2 # 1081 # 2253 # -1 # ID=2_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.402	86b5aa95c469b6866e76266cecf267ba
GUT_GENOME066135_2_3 # 2472 # 2765 # -1 # ID=2_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=7bp;gc_cont=0.408	6a76221f0b35d23a9be154906be32dde
GUT_GENOME066135_2_4 # 2865 # 3449 # -1 # ID=2_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.361	c046dae243df3a51f71c3e131657f374
GUT_GENOME066135_2_5 # 3439 # 4263 # -1 # ID=2_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.360	77a8eeedfcfdc39f37f57864af320f58
GUT_GENOME066135_2_6 # 4256 # 5092 # -1 # ID=2_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.391	198d69f471b0bcb7a05692558e9beba3
GUT_GENOME066135_2_7 # 5260 # 5913 # 1 # ID=2_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.433	679d061ea6f197f2d18aac1da91bd759
GUT_GENOME066135_2_8 # 5922 # 9038 # -1 # ID=2_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	b084ea91c9406319424da8a702853c4a
GUT_GENOME066135_2_9 # 9354 # 9974 # -1 # ID=2_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.409	ab8ecd9d7a62b49b581bff6bc629b069
GUT_GENOME066135_2_10 # 10077 # 11816 # -1 # ID=2_10;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.410	70242780f8c6cae2098d3ed0174e37f2
GUT_GENOME066135_2_11 # 12164 # 12706 # -1 # ID=2_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.424	09ac1071b7faf27a8aacf6869265464b
GUT_GENOME066135_2_12 # 12687 # 13169 # -1 # ID=2_12;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;gc_cont=0.387	b4e215f693069d583122b52724482e9b
GUT_GENOME066135_2_13 # 13166 # 13999 # -1 # ID=2_13;partial=00;start_type=TTG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.400	e2505797bfe49f61e7da237c4b8cab1d
GUT_GENOME066135_2_14 # 13992 # 14738 # -1 # ID=2_14;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.395	10c028b6542312f95c1a8a45113ef4b6
GUT_GENOME066135_2_15 # 15225 # 16598 # -1 # ID=2_15;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.408	a7263d205f644804014252203a583c1d
GUT_GENOME066135_2_16 # 16693 # 17208 # -1 # ID=2_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.357	d68a2a7ad428a348f5b27973e737cea9
GUT_GENOME066135_2_17 # 17205 # 17660 # -1 # ID=2_17;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;gc_cont=0.404	aa99b1f1c89853985599a2207a19973f
GUT_GENOME066135_2_18 # 17769 # 19130 # -1 # ID=2_18;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=12bp;gc_cont=0.407	a2908c4116f6fbc3f18c90fd3d470a3e
GUT_GENOME066135_2_19 # 19168 # 20121 # -1 # ID=2_19;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.384	4fa8ad7e3019412fdfd05926f14f122a
GUT_GENOME066135_2_20 # 20121 # 20948 # -1 # ID=2_20;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	a23ab4ae3768cb94fd74f45ba5c6b23e
GUT_GENOME066135_2_21 # 21063 # 24737 # -1 # ID=2_21;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=8bp;gc_cont=0.423	e3c4a3b544632e3e3bfeacf97ff1d0d5
GUT_GENOME066135_2_22 # 24967 # 26103 # -1 # ID=2_22;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.412	6bf333de10640ecc17fc1b16c01293cb
GUT_GENOME066135_2_23 # 26216 # 27217 # -1 # ID=2_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.399	73979334fc098d4c83cf038cf91c85ec
GUT_GENOME066135_2_24 # 27214 # 29181 # -1 # ID=2_24;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.412	27ab6c5657d42db4b2592ad897583f8c
GUT_GENOME066135_2_25 # 29273 # 30406 # 1 # ID=2_25;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.360	f58f59d78717a60b08bef3a209ce36d7
GUT_GENOME066135_2_26 # 30406 # 32547 # 1 # ID=2_26;partial=00;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=15bp;gc_cont=0.430	c1121af8514e177879058f6c82392358
GUT_GENOME066135_2_27 # 32587 # 34329 # -1 # ID=2_27;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	ba4915a2431eaccab909e3d85fac786c
GUT_GENOME066135_3_1 # 60 # 1397 # -1 # ID=3_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.391	787c0af9782c94526c05472997db96b4
GUT_GENOME066135_3_2 # 1624 # 1842 # -1 # ID=3_2;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.356	0dde2db1b2360272057ec7a913f9a8bb
GUT_GENOME066135_3_3 # 2175 # 4175 # -1 # ID=3_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419	b6e2c61d5866c6b871e1b34744122850
GUT_GENOME066135_3_4 # 4305 # 5672 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.435	9a06b4162eb903489c146b993ba50a47
GUT_GENOME066135_3_5 # 5724 # 6023 # -1 # ID=3_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.393	bf2594bfd6eeb10605d3c71b15d06202
GUT_GENOME066135_3_6 # 6025 # 7962 # -1 # ID=3_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.362	849186f5418b8ebc387cf04451d1ab8b
GUT_GENOME066135_3_7 # 8170 # 8790 # -1 # ID=3_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.346	66972390ee35388f07e5ecae733c532f
GUT_GENOME066135_3_8 # 8787 # 9503 # -1 # ID=3_8;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.389	db36fc7f91ca6613fc859333e2dca04d
GUT_GENOME066135_3_9 # 9496 # 10380 # -1 # ID=3_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.377	cd59f9fe6cece4db2aedad97b9d521be
GUT_GENOME066135_3_10 # 10383 # 11546 # -1 # ID=3_10;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.374	4ac1858bcbf4eb117eddb811ec1e5e6f
GUT_GENOME066135_3_11 # 11580 # 12029 # -1 # ID=3_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.387	596cb8c81690f30bec4dee9c7dd1fc71
GUT_GENOME066135_3_12 # 12033 # 12686 # -1 # ID=3_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.388	357a4f55a2d5324f8864093dbc97bbea
GUT_GENOME066135_3_13 # 12747 # 13520 # -1 # ID=3_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.368	6c43a5003a04a3ed34c636ca929d2f39
GUT_GENOME066135_3_14 # 13688 # 13951 # -1 # ID=3_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.333	97369b5eeb3f4711612c27fb7768db45
GUT_GENOME066135_3_15 # 14060 # 15436 # -1 # ID=3_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.421	266cdb7752df57c43e50903645feb1a1
GUT_GENOME066135_3_16 # 15438 # 15890 # -1 # ID=3_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.375	fd8f550d9e5b23e6be5db48c791158c3
GUT_GENOME066135_3_17 # 15887 # 17854 # -1 # ID=3_17;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.391	dc65d93b0f9fd70f7afb01ae28aee867
GUT_GENOME066135_3_18 # 17915 # 18574 # -1 # ID=3_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.385	a47db693d328ea38b2acd74aa8900545
GUT_GENOME066135_3_19 # 18674 # 20098 # -1 # ID=3_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.412	39355b843b33b45d8bb7f68d3e328b7f
GUT_GENOME066135_3_20 # 20359 # 21324 # 1 # ID=3_20;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.436	748360d607a8cc71f8d6959c8243e145
GUT_GENOME066135_3_21 # 21434 # 21913 # 1 # ID=3_21;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.444	5b1390ba750d5cc0cb8f287f605d7259
GUT_GENOME066135_3_22 # 21991 # 22914 # -1 # ID=3_22;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.419	c8f34ead7a73857de7ffd16c97a7b480
GUT_GENOME066135_3_23 # 22926 # 24206 # -1 # ID=3_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.404	56b2cc6dc725f6288f1eaf9363273066
GUT_GENOME066135_3_24 # 24199 # 24768 # -1 # ID=3_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388	eb1a9662145b20b94474587ee735f032
GUT_GENOME066135_3_25 # 24849 # 25985 # 1 # ID=3_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.414	43195137f370ee546930671c412ee625
GUT_GENOME066135_3_26 # 25988 # 27634 # 1 # ID=3_26;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.440	d16bff03403a0b32ab1cb995ed9b56a5
GUT_GENOME066135_3_27 # 27624 # 28451 # 1 # ID=3_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.430	e8b873f99f5eb9db6770d505d936d05a
GUT_GENOME066135_3_28 # 28483 # 29325 # 1 # ID=3_28;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.445	dc9e36ccc439f9a4c9fc0f573a27ea02
