GUT_GENOME027320_10_45	gi|308273696|emb|CBX30298.1|	34.118	85	1.50e-06	43.9	10
GUT_GENOME027320_11_79	gi|237710620|ref|ZP_04541101.1|	91.513	271	0.0	519	99
GUT_GENOME027320_11_79	gi|313147618|ref|ZP_07809811.1|	37.017	181	6.27e-28	102	66
GUT_GENOME027320_11_79	gi|167754333|ref|ZP_02426460.1|	32.663	199	7.29e-26	98.2	73
GUT_GENOME027320_11_79	gi|189460481|ref|ZP_03009266.1|	34.857	175	8.28e-25	94.4	63
GUT_GENOME027320_11_79	gi|325279507|ref|YP_004252049.1|	33.862	189	9.10e-24	92.8	69
GUT_GENOME027320_11_79	gi|291513637|emb|CBK62847.1|	36.774	155	6.58e-23	89.0	57
GUT_GENOME027320_11_79	gi|323485235|ref|ZP_08090585.1|	30.846	201	2.06e-20	82.8	74
GUT_GENOME027320_11_79	gi|225419931|ref|ZP_03762234.1|	31.214	173	3.12e-20	82.0	63
GUT_GENOME027320_11_79	gi|78189651|ref|YP_379989.1|	30.387	181	2.52e-19	79.0	67
GUT_GENOME027320_11_79	gi|218961492|ref|YP_001741267.1|	29.545	176	2.13e-17	73.6	64
GUT_GENOME027320_11_79	gi|42527768|ref|NP_972866.1|	32.065	184	7.41e-17	72.0	67
GUT_GENOME027320_11_79	gi|194335165|ref|YP_002019731.1|	28.488	172	7.50e-17	72.0	63
GUT_GENOME027320_11_79	gi|355363092|gb|EHG10842.1|	34.375	96	3.06e-16	70.1	35
GUT_GENOME027320_11_79	gi|238909111|ref|YP_002939578.1|	28.718	195	4.50e-16	70.1	64
GUT_GENOME027320_11_79	gi|194337359|ref|YP_002019153.1|	28.333	180	8.31e-16	68.9	66
GUT_GENOME027320_11_79	gi|261880961|ref|ZP_06007388.1|	31.034	174	1.57e-15	68.6	63
GUT_GENOME027320_11_79	gi|220934786|ref|YP_002513685.1|	30.108	186	1.68e-15	68.2	67
GUT_GENOME027320_11_79	gi|257094650|ref|YP_003168291.1|	29.825	171	2.28e-15	67.8	63
GUT_GENOME027320_11_79	gi|294778518|ref|ZP_06743941.1|	29.508	183	7.66e-15	66.6	67
GUT_GENOME027320_11_79	gi|120599269|ref|YP_963843.1|	29.412	170	1.03e-14	66.2	60
GUT_GENOME027320_11_79	gi|265750836|ref|ZP_06086899.1|	30.114	176	1.45e-14	65.9	63
GUT_GENOME027320_11_79	gi|126659397|ref|ZP_01730532.1|	26.512	215	5.75e-14	63.5	78
GUT_GENOME027320_11_79	gi|344343882|ref|ZP_08774748.1|	30.409	171	7.16e-14	63.2	63
GUT_GENOME027320_11_79	gi|345883525|ref|ZP_08834966.1|	29.474	190	8.96e-14	63.2	68
GUT_GENOME027320_11_79	gi|332666264|ref|YP_004449052.1|	27.381	168	3.43e-13	61.2	62
GUT_GENOME027320_11_79	gi|332707562|ref|ZP_08427598.1|	27.528	178	3.70e-13	61.2	64
GUT_GENOME027320_11_79	gi|331088842|ref|ZP_08337752.1|	26.904	197	7.78e-13	60.5	63
GUT_GENOME027320_11_79	gi|225163615|ref|ZP_03725922.1|	26.404	178	1.13e-12	59.7	65
GUT_GENOME027320_11_79	gi|291621968|emb|CAX65001.1|	26.901	171	1.24e-12	59.7	62
GUT_GENOME027320_11_79	gi|119356297|ref|YP_910941.1|	31.897	116	3.16e-12	58.5	41
GUT_GENOME027320_11_79	gi|194337212|ref|YP_002019006.1|	24.118	170	4.74e-12	57.8	63
GUT_GENOME027320_11_79	gi|331089069|ref|ZP_08337973.1|	23.837	172	5.38e-12	57.8	61
GUT_GENOME027320_11_79	gi|167763773|ref|ZP_02435900.1|	27.551	196	6.13e-12	57.8	68
GUT_GENOME027320_11_79	gi|154502436|ref|ZP_02039496.1|	24.309	181	7.10e-12	57.4	66
GUT_GENOME027320_11_79	gi|126660098|ref|ZP_01731218.1|	25.248	202	7.73e-12	57.4	72
GUT_GENOME027320_11_79	gi|83310593|ref|YP_420857.1|	34.831	89	7.92e-12	57.4	31
GUT_GENOME027320_11_79	gi|345893474|ref|ZP_08844272.1|	27.684	177	9.82e-12	57.0	61
GUT_GENOME027320_11_79	gi|218295563|ref|ZP_03496376.1|	35.455	110	1.04e-11	56.6	39
GUT_GENOME027320_11_79	gi|83309559|ref|YP_419823.1|	30.000	120	1.25e-11	57.0	42
GUT_GENOME027320_11_79	gi|283796807|ref|ZP_06345960.1|	24.873	197	2.44e-11	55.8	66
GUT_GENOME027320_11_79	gi|298385378|ref|ZP_06994936.1|	29.245	106	4.11e-11	55.5	39
GUT_GENOME027320_11_79	gi|350551816|ref|ZP_08921027.1|	36.364	66	4.70e-11	55.1	24
GUT_GENOME027320_11_79	gi|167759158|ref|ZP_02431285.1|	27.193	114	5.50e-11	55.1	41
GUT_GENOME027320_11_79	gi|119511289|ref|ZP_01630404.1|	24.064	187	9.54e-11	53.9	68
GUT_GENOME027320_11_79	gi|336413450|ref|ZP_08593802.1|	29.032	186	1.29e-10	53.9	67
GUT_GENOME027320_11_79	gi|134299090|ref|YP_001112586.1|	29.012	162	1.82e-10	53.1	57
GUT_GENOME027320_11_79	gi|338999650|ref|ZP_08638292.1|	27.778	180	2.23e-10	52.8	65
GUT_GENOME027320_11_79	gi|17230989|ref|NP_487537.1|	23.037	191	2.47e-10	52.8	70
GUT_GENOME027320_11_79	gi|161789197|ref|YP_001595703.1|	26.744	172	5.76e-10	51.6	62
GUT_GENOME027320_11_79	gi|150390313|ref|YP_001320362.1|	25.134	187	6.64e-10	51.6	68
GUT_GENOME027320_11_79	gi|345871758|ref|ZP_08823701.1|	23.729	177	7.63e-10	51.2	65
GUT_GENOME027320_11_79	gi|266622220|ref|ZP_06115155.1|	34.091	88	7.79e-10	51.2	31
GUT_GENOME027320_11_79	gi|186684985|ref|YP_001868181.1|	23.560	191	1.12e-09	50.8	70
GUT_GENOME027320_11_79	gi|153815102|ref|ZP_01967770.1|	29.310	116	1.31e-09	50.8	41
GUT_GENOME027320_11_79	gi|158333546|ref|YP_001514718.1|	31.579	114	1.78e-09	49.7	39
GUT_GENOME027320_11_79	gi|350574651|ref|ZP_08942908.1|	28.070	114	1.80e-09	50.4	42
GUT_GENOME027320_11_79	gi|153810696|ref|ZP_01963364.1|	31.183	93	1.86e-09	50.1	33
GUT_GENOME027320_11_79	gi|332533803|ref|ZP_08409659.1|	24.419	172	2.23e-09	50.1	62
GUT_GENOME027320_11_79	gi|323486088|ref|ZP_08091419.1|	21.765	170	4.17e-09	48.9	61
GUT_GENOME027320_11_79	gi|257093900|ref|YP_003167541.1|	30.435	92	6.64e-09	48.5	34
GUT_GENOME027320_11_79	gi|253574968|ref|ZP_04852307.1|	33.663	101	1.26e-08	47.4	35
GUT_GENOME027320_11_79	gi|150007547|ref|YP_001302290.1|	25.243	103	1.28e-08	47.8	38
GUT_GENOME027320_11_79	gi|119509703|ref|ZP_01628848.1|	22.581	186	1.98e-08	47.0	68
GUT_GENOME027320_11_79	gi|312115534|ref|YP_004013130.1|	26.486	185	2.62e-08	46.6	67
GUT_GENOME027320_11_79	gi|257792377|ref|YP_003182983.1|	25.824	182	3.08e-08	46.6	62
GUT_GENOME027320_11_79	gi|291546485|emb|CBL19593.1|	25.000	156	3.36e-08	46.2	56
GUT_GENOME027320_11_79	gi|210634695|ref|ZP_03298223.1|	25.806	186	4.21e-08	46.2	65
