GUT_GENOME027320_1	3	581	1_1
GUT_GENOME027320_1	706	1587	1_2
GUT_GENOME027320_1	1584	2510	1_3
GUT_GENOME027320_1	2522	3298	1_4
GUT_GENOME027320_1	3307	3783	1_5
GUT_GENOME027320_1	3768	4760	1_6
GUT_GENOME027320_1	4760	6034	1_7
GUT_GENOME027320_1	6056	8200	1_8
GUT_GENOME027320_1	8351	9673	1_9
GUT_GENOME027320_1	9769	10668	1_10
GUT_GENOME027320_1	10795	12825	1_11
GUT_GENOME027320_1	12838	13593	1_12
GUT_GENOME027320_1	13969	14364	1_13
GUT_GENOME027320_1	14634	17528	1_14
GUT_GENOME027320_1	17668	18501	1_15
GUT_GENOME027320_1	18511	19218	1_16
GUT_GENOME027320_1	19619	20521	1_17
GUT_GENOME027320_1	20508	20846	1_18
GUT_GENOME027320_1	20846	21298	1_19
GUT_GENOME027320_1	21344	23170	1_20
GUT_GENOME027320_1	23223	23759	1_21
GUT_GENOME027320_1	23810	25687	1_22
GUT_GENOME027320_1	26185	26409	1_23
GUT_GENOME027320_1	26424	28112	1_24
GUT_GENOME027320_1	28282	28632	1_25
GUT_GENOME027320_1	28668	29891	1_26
GUT_GENOME027320_1	29909	30289	1_27
GUT_GENOME027320_1	30581	31000	1_28
GUT_GENOME027320_1	31450	31875	1_29
GUT_GENOME027320_1	32040	32921	1_30
GUT_GENOME027320_1	33589	35214	1_31
GUT_GENOME027320_1	35836	37068	1_32
GUT_GENOME027320_1	37175	37873	1_33
GUT_GENOME027320_1	38202	39230	1_34
GUT_GENOME027320_1	39259	40755	1_35
GUT_GENOME027320_1	40758	42125	1_36
GUT_GENOME027320_1	42177	44354	1_37
GUT_GENOME027320_1	44404	45267	1_38
GUT_GENOME027320_1	46014	47957	1_39
GUT_GENOME027320_1	48019	49074	1_40
GUT_GENOME027320_1	49260	50180	1_41
GUT_GENOME027320_1	50168	50773	1_42
GUT_GENOME027320_1	50773	51303	1_43
GUT_GENOME027320_1	51405	52652	1_44
GUT_GENOME027320_1	52819	53169	1_45
GUT_GENOME027320_1	53418	53948	1_46
GUT_GENOME027320_1	54095	55303	1_47
GUT_GENOME027320_1	55400	56212	1_48
GUT_GENOME027320_1	56341	56985	1_49
GUT_GENOME027320_1	57049	57984	1_50
GUT_GENOME027320_1	57992	59476	1_51
GUT_GENOME027320_1	59481	60209	1_52
GUT_GENOME027320_1	60305	61573	1_53
GUT_GENOME027320_1	61665	62225	1_54
GUT_GENOME027320_1	62419	63351	1_55
GUT_GENOME027320_1	63358	64578	1_56
GUT_GENOME027320_1	64809	65450	1_57
GUT_GENOME027320_1	65552	66322	1_58
GUT_GENOME027320_1	66342	67733	1_59
GUT_GENOME027320_1	67750	70953	1_60
GUT_GENOME027320_1	70978	72132	1_61
GUT_GENOME027320_1	72441	75545	1_62
GUT_GENOME027320_1	75651	77570	1_63
GUT_GENOME027320_1	77509	78387	1_64
GUT_GENOME027320_1	78377	78781	1_65
GUT_GENOME027320_1	78892	80367	1_66
GUT_GENOME027320_1	80620	81453	1_67
GUT_GENOME027320_1	81517	82125	1_68
GUT_GENOME027320_1	82203	82754	1_69
GUT_GENOME027320_1	82708	83544	1_70
GUT_GENOME027320_1	83693	83830	1_71
GUT_GENOME027320_1	83902	85287	1_72
GUT_GENOME027320_1	85284	85628	1_73
GUT_GENOME027320_1	85625	86296	1_74
GUT_GENOME027320_1	86301	86594	1_75
GUT_GENOME027320_1	86800	88080	1_76
GUT_GENOME027320_1	88437	89123	1_77
GUT_GENOME027320_1	89120	90487	1_78
GUT_GENOME027320_1	90647	93298	1_79
GUT_GENOME027320_1	93363	94448	1_80
GUT_GENOME027320_1	94669	95466	1_81
GUT_GENOME027320_1	95513	98563	1_82
GUT_GENOME027320_1	98618	99709	1_83
GUT_GENOME027320_1	99769	101280	1_84
GUT_GENOME027320_1	101450	102460	1_85
GUT_GENOME027320_1	102479	103351	1_86
GUT_GENOME027320_1	103356	104618	1_87
GUT_GENOME027320_1	104634	104870	1_88
GUT_GENOME027320_1	105020	105592	1_89
GUT_GENOME027320_1	105630	106676	1_90
GUT_GENOME027320_1	106755	107525	1_91
GUT_GENOME027320_1	107530	108243	1_92
GUT_GENOME027320_1	108212	109147	1_93
GUT_GENOME027320_1	109175	110197	1_94
GUT_GENOME027320_1	110200	111003	1_95
GUT_GENOME027320_1	111124	112194	1_96
GUT_GENOME027320_1	112615	114450	1_97
GUT_GENOME027320_1	114453	115685	1_98
GUT_GENOME027320_1	115689	116318	1_99
GUT_GENOME027320_1	116438	117040	1_100
GUT_GENOME027320_1	117878	118417	1_101
GUT_GENOME027320_1	118564	121062	1_102
GUT_GENOME027320_1	121070	122836	1_103
GUT_GENOME027320_1	122845	123924	1_104
GUT_GENOME027320_1	123982	125874	1_105
GUT_GENOME027320_1	126014	126787	1_106
GUT_GENOME027320_1	126849	127358	1_107
GUT_GENOME027320_1	127342	127857	1_108
GUT_GENOME027320_1	127862	128338	1_109
GUT_GENOME027320_1	128526	129305	1_110
GUT_GENOME027320_1	129325	130059	1_111
GUT_GENOME027320_1	130180	130878	1_112
GUT_GENOME027320_1	131040	131438	1_113
GUT_GENOME027320_1	131440	132600	1_114
GUT_GENOME027320_1	133169	133435	1_115
GUT_GENOME027320_1	133506	134690	1_116
GUT_GENOME027320_1	134677	135237	1_117
GUT_GENOME027320_1	135260	135406	1_118
GUT_GENOME027320_1	135442	136422	1_119
GUT_GENOME027320_1	136495	138267	1_120
GUT_GENOME027320_1	138286	139440	1_121
GUT_GENOME027320_1	139437	140075	1_122
GUT_GENOME027320_1	140093	141505	1_123
GUT_GENOME027320_1	141517	142848	1_124
GUT_GENOME027320_1	142862	143965	1_125
GUT_GENOME027320_1	144136	145287	1_126
GUT_GENOME027320_1	145287	146501	1_127
GUT_GENOME027320_1	146639	147106	1_128
GUT_GENOME027320_1	147109	148371	1_129
GUT_GENOME027320_1	148492	151539	1_130
GUT_GENOME027320_1	151614	152117	1_131
GUT_GENOME027320_1	152123	153577	1_132
GUT_GENOME027320_1	153577	154323	1_133
GUT_GENOME027320_1	154347	155099	1_134
GUT_GENOME027320_1	155096	156451	1_135
GUT_GENOME027320_1	156463	157674	1_136
GUT_GENOME027320_1	157972	158292	1_137
GUT_GENOME027320_1	158367	159959	1_138
GUT_GENOME027320_1	160051	161895	1_139
GUT_GENOME027320_1	161910	165308	1_140
GUT_GENOME027320_1	165324	165455	1_141
GUT_GENOME027320_1	165474	166622	1_142
GUT_GENOME027320_1	166709	167251	1_143
GUT_GENOME027320_1	168369	169694	1_144
GUT_GENOME027320_1	169757	170041	1_145
GUT_GENOME027320_1	170078	170746	1_146
GUT_GENOME027320_1	170743	171099	1_147
GUT_GENOME027320_1	171089	172468	1_148
GUT_GENOME027320_1	172911	173009	1_149
GUT_GENOME027320_1	173351	173695	1_150
GUT_GENOME027320_1	174761	176920	1_151
GUT_GENOME027320_1	177164	177718	1_152
GUT_GENOME027320_1	177842	180046	1_153
GUT_GENOME027320_1	180262	180867	1_154
GUT_GENOME027320_1	180875	181801	1_155
GUT_GENOME027320_1	182087	183601	1_156
GUT_GENOME027320_1	183750	184844	1_157
GUT_GENOME027320_1	184841	186784	1_158
GUT_GENOME027320_1	186937	187077	1_159
GUT_GENOME027320_1	187139	187720	1_160
GUT_GENOME027320_1	187717	190683	1_161
GUT_GENOME027320_1	190784	192742	1_162
GUT_GENOME027320_1	192923	193177	1_163
GUT_GENOME027320_1	193587	194315	1_164
GUT_GENOME027320_1	194425	194874	1_165
GUT_GENOME027320_1	194949	196259	1_166
GUT_GENOME027320_1	196286	197716	1_167
GUT_GENOME027320_1	197793	198533	1_168
GUT_GENOME027320_1	198565	199959	1_169
GUT_GENOME027320_1	199956	201098	1_170
GUT_GENOME027320_1	201100	202395	1_171
GUT_GENOME027320_1	202454	203788	1_172
GUT_GENOME027320_1	203928	205196	1_173
GUT_GENOME027320_1	205282	206739	1_174
GUT_GENOME027320_1	206757	208856	1_175
GUT_GENOME027320_1	208884	209225	1_176
GUT_GENOME027320_1	209254	210168	1_177
GUT_GENOME027320_1	210165	210641	1_178
GUT_GENOME027320_1	210748	211248	1_179
GUT_GENOME027320_1	211694	212038	1_180
GUT_GENOME027320_1	212032	213081	1_181
GUT_GENOME027320_1	213041	213589	1_182
GUT_GENOME027320_1	213748	214983	1_183
GUT_GENOME027320_1	214980	215606	1_184
GUT_GENOME027320_1	215705	216211	1_185
GUT_GENOME027320_1	216409	216750	1_186
GUT_GENOME027320_1	216825	218984	1_187
GUT_GENOME027320_1	218981	219484	1_188
GUT_GENOME027320_1	219750	220568	1_189
GUT_GENOME027320_1	220599	221612	1_190
GUT_GENOME027320_1	221584	222939	1_191
GUT_GENOME027320_1	223014	223448	1_192
GUT_GENOME027320_1	223506	225236	1_193
GUT_GENOME027320_1	225233	225820	1_194
GUT_GENOME027320_1	225817	227130	1_195
GUT_GENOME027320_1	227200	231189	1_196
GUT_GENOME027320_1	231371	232447	1_197
GUT_GENOME027320_1	232529	235027	1_198
GUT_GENOME027320_1	235170	236336	1_199
GUT_GENOME027320_1	236552	238312	1_200
GUT_GENOME027320_1	238453	240489	1_201
GUT_GENOME027320_1	240528	242591	1_202
GUT_GENOME027320_1	242869	243975	1_203
GUT_GENOME027320_1	244078	245892	1_204
GUT_GENOME027320_1	245988	248498	1_205
GUT_GENOME027320_1	248751	249032	1_206
GUT_GENOME027320_1	249052	252669	1_207
GUT_GENOME027320_1	253013	256216	1_208
GUT_GENOME027320_1	256223	258076	1_209
GUT_GENOME027320_1	258097	258810	1_210
GUT_GENOME027320_1	258908	259339	1_211
GUT_GENOME027320_1	259431	260408	1_212
GUT_GENOME027320_10	2	232	10_1
GUT_GENOME027320_10	402	3158	10_2
GUT_GENOME027320_10	3322	4968	10_3
GUT_GENOME027320_10	5198	7960	10_4
GUT_GENOME027320_10	8149	9081	10_5
GUT_GENOME027320_10	9098	9196	10_6
GUT_GENOME027320_10	9153	10961	10_7
GUT_GENOME027320_10	11088	12044	10_8
GUT_GENOME027320_10	12133	13269	10_9
GUT_GENOME027320_10	13275	15146	10_10
GUT_GENOME027320_10	15149	15601	10_11
GUT_GENOME027320_10	15617	17239	10_12
GUT_GENOME027320_10	17323	17946	10_13
GUT_GENOME027320_10	18062	18937	10_14
GUT_GENOME027320_10	19624	20316	10_15
GUT_GENOME027320_10	20354	22297	10_16
GUT_GENOME027320_10	22327	23082	10_17
GUT_GENOME027320_10	23163	24293	10_18
GUT_GENOME027320_10	24300	25520	10_19
GUT_GENOME027320_10	25530	27947	10_20
GUT_GENOME027320_10	28081	28926	10_21
GUT_GENOME027320_10	29149	30162	10_22
GUT_GENOME027320_10	30218	31156	10_23
